strategy_key,strategy_label,signal_key,signal_label,entry_key,entry_label,exit_key,exit_label,signal_params,description,skipped_stop_broken,trades,completed_trades,win_rate,trade_win_rate,avg_return,avg_trade_return,median_return,median_trade_return,total_return,sum_trade_returns,max_drawdown,trade_sequence_drawdown,worst_trade_return,tail_return_10,avg_holding_days,avg_days,profit_factor,stop_hit_rate,max_hold_exit_rate,sample_gate_pass,edge_gate_pass,sample_gate_status,edge_gate_status,gate_sample,gate_median_trade_return,gate_profit_factor,time_gate_pass,time_gate_status,time_gate_unavailable_reason,time_stability_status,eligible_years,joint_positive_years,joint_positive_year_ratio,positive_year_ratio,median_annual_avg_trade_return,minimum_annual_avg_trade_return,median_annual_profit_factor,minimum_annual_profit_factor,annual_median_trade_return,loyo_fold_count,loyo_pass_count,loyo_pass_ratio,worst_loyo_avg_trade_return,worst_loyo_profit_factor,omitted_year_causing_worst_avg,omitted_year_causing_worst_pf,available_neighbors,eligible_neighbors,neighbor_pass_ratio,raw_eligible_neighbors,raw_neighbor_edge_pass_ratio,effective_eligible_neighbors,effective_neighbor_edge_pass_ratio,parameter_gate_pass,parameter_gate_status,parameter_gate_unavailable_reason,neighbor_median_return_min,neighbor_median_return_max,neighbor_drawdown_min,neighbor_drawdown_max,parameter_stability_status,mandatory_gates_pass,mandatory_gates_passed,mandatory_gate_status,qualification_tier,qualification_reason,qualification_tier_rank,robustness_tier,robustness_tier_rank,regime_stability_status,qualification_rank
score_bo_l40_rp002_erp015__signal_3d_confirm__low10,Score BO L40 R20>=0.02 ER20>=0.15 / Signal 3D confirm / Low10 trailing,score_bo_l40_rp002_erp015,Score BO L40 R20>=0.02 ER20>=0.15,signal_3d_confirm,Signal 3D confirm,low10,Low10 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 3거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low10입니다. 보유 중 stop은 위로만 이동합니다.",1,3264,3264,0.3394607843137255,0.3394607843137255,-0.0036386401498468145,-0.0036386401498468145,-0.01102548390241481,-0.01102548390241481,-0.9999996122161813,-11.876521449100002,-0.9999998345278902,-0.9999998345278902,-0.4291762327245836,-0.03669762311429018,16.37285539215686,16.37285539215686,0.7601976413174837,0.9935661764705882,0.006433823529411764,True,False,Pass,Fail,Pass,Diagnostic,Fail,False,Fail,,Fail,8,4,0.5,0.5,-0.0012575406608082002,-0.01889497241749971,0.8732592508957941,0.15524617765162246,-0.00978045453781051,8,0,0.0,-0.005118125398523062,0.6820865454251607,2023,2023,3,3,0.0,3,0.0,3,0.0,False,Fail,,-0.011063328487814715,-0.006387600011113602,-0.9999997369126115,-0.9999995413836441,Fail,False,1,Fail,Not qualified,"Failed mandatory gates: Edge, Time, Parameter.",0,Not qualified,0,Not available,508
score_bo_l40_rm002_erp010__signal_3d_confirm__chandelier20_2_5atr,Score BO L40 R20>=-0.02 ER20>=0.10 / Signal 3D confirm / Chandelier20 2.5ATR,score_bo_l40_rm002_erp010,Score BO L40 R20>=-0.02 ER20>=0.10,signal_3d_confirm,Signal 3D confirm,chandelier20_2_5atr,Chandelier20 2.5ATR,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 3거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: HHV20 - 2.5 x ATR20 기준의 trailing stop입니다.",50,4402,4402,0.3446160835983644,0.3446160835983644,-0.0028718568992737174,-0.0028718568992737174,-0.006226246298653202,-0.006226246298653202,-0.9999994644133527,-12.641914070602905,-0.9999999350696231,-0.9999999350696231,-0.22485119669224474,-0.02837467093380993,12.729441163107678,12.729441163107678,0.7419333875629257,0.9809177646524307,0.019082235347569285,True,False,Pass,Fail,Pass,Diagnostic,Fail,False,Fail,,Fail,8,4,0.5,0.5,2.3097332852816333e-05,-0.013368108553371697,0.9998917162585645,0.17555954294580783,-0.004291442939236998,8,0,0.0,-0.00399909627496618,0.651597032940611,2025,2025,4,4,0.0,4,0.0,3,0.0,False,Fail,,-0.006357936543513352,-0.005348243360357217,-0.9999999916226056,-0.9999998250798021,Fail,False,1,Fail,Not qualified,"Failed mandatory gates: Edge, Time, Parameter.",0,Not qualified,0,Not available,509
score_bo_l40_rp000_erp010__signal_3d_confirm__chandelier20_2_5atr,Score BO L40 R20>=0.00 ER20>=0.10 / Signal 3D confirm / Chandelier20 2.5ATR,score_bo_l40_rp000_erp010,Score BO L40 R20>=0.00 ER20>=0.10,signal_3d_confirm,Signal 3D confirm,chandelier20_2_5atr,Chandelier20 2.5ATR,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 3거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: HHV20 - 2.5 x ATR20 기준의 trailing stop입니다.",50,4402,4402,0.3446160835983644,0.3446160835983644,-0.0028718568992737174,-0.0028718568992737174,-0.006226246298653202,-0.006226246298653202,-0.9999994644133527,-12.641914070602905,-0.9999999350696231,-0.9999999350696231,-0.22485119669224474,-0.02837467093380993,12.729441163107678,12.729441163107678,0.7419333875629257,0.9809177646524307,0.019082235347569285,True,False,Pass,Fail,Pass,Diagnostic,Fail,False,Fail,,Fail,8,4,0.5,0.5,2.3097332852816333e-05,-0.013368108553371697,0.9998917162585645,0.17555954294580783,-0.004291442939236998,8,0,0.0,-0.00399909627496618,0.651597032940611,2025,2025,5,5,0.0,5,0.0,4,0.0,False,Fail,,-0.009811397075960014,-0.005348243360357217,-0.9999999916226056,-0.9999998250798021,Fail,False,1,Fail,Not qualified,"Failed mandatory gates: Edge, Time, Parameter.",0,Not qualified,0,Not available,510
score_bo_l10_rm002_erp005__signal_2d_confirm__chandelier20_2_5atr,Score BO L10 R20>=-0.02 ER20>=0.05 / Signal 2D confirm / Chandelier20 2.5ATR,score_bo_l10_rm002_erp005,Score BO L10 R20>=-0.02 ER20>=0.05,signal_2d_confirm,Signal 2D confirm,chandelier20_2_5atr,Chandelier20 2.5ATR,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 2거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: HHV20 - 2.5 x ATR20 기준의 trailing stop입니다.",253,13514,13514,0.38419416900991565,0.38419416900991565,0.0004437050444429554,0.0004437050444429554,-0.00443587219455349,-0.00443587219455349,-0.4851224788948042,5.9962299706021,-0.9999999997738072,-0.9999999997738072,-0.20323101638971697,-0.027638794201652515,14.270682255438805,14.270682255438805,1.044141164968722,0.984386562083765,0.015613437916235016,True,False,Pass,Fail,Pass,Diagnostic,Fail,False,Fail,,Fail,8,3,0.375,0.375,-0.001870641271723036,-0.00808434114942868,0.8313241787191317,0.4019641335975429,-0.0055614857304439585,8,0,0.0,-0.0010250828130673258,0.9010646109977456,2023,2023,3,3,0.0,3,0.0,2,0.0,False,Fail,,-0.004598049942408753,-0.00443587219455349,-0.9999999998914141,-0.9999999966346718,Fail,False,1,Fail,Not qualified,"Failed mandatory gates: Edge, Time, Parameter.",0,Not qualified,0,Not available,511
score_bo_l10_rp000_erp005__signal_2d_confirm__chandelier20_2_5atr,Score BO L10 R20>=0.00 ER20>=0.05 / Signal 2D confirm / Chandelier20 2.5ATR,score_bo_l10_rp000_erp005,Score BO L10 R20>=0.00 ER20>=0.05,signal_2d_confirm,Signal 2D confirm,chandelier20_2_5atr,Chandelier20 2.5ATR,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 2거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: HHV20 - 2.5 x ATR20 기준의 trailing stop입니다.",253,13514,13514,0.38419416900991565,0.38419416900991565,0.0004437050444429554,0.0004437050444429554,-0.00443587219455349,-0.00443587219455349,-0.4851224788948042,5.9962299706021,-0.9999999997738072,-0.9999999997738072,-0.20323101638971697,-0.027638794201652515,14.270682255438805,14.270682255438805,1.044141164968722,0.984386562083765,0.015613437916235016,True,False,Pass,Fail,Pass,Diagnostic,Fail,False,Fail,,Fail,8,3,0.375,0.375,-0.001870641271723036,-0.00808434114942868,0.8313241787191317,0.4019641335975429,-0.0055614857304439585,8,0,0.0,-0.0010250828130673258,0.9010646109977456,2023,2023,4,4,0.0,4,0.0,3,0.0,False,Fail,,-0.0074156022762887335,-0.00443587219455349,-0.9999999999696597,-0.9999999966346718,Fail,False,1,Fail,Not qualified,"Failed mandatory gates: Edge, Time, Parameter.",0,Not qualified,0,Not available,512
score_bo_l10_rm002_erp005__breakout_5d_after_signal__chandelier20_2_5atr,Score BO L10 R20>=-0.02 ER20>=0.05 / 5D breakout after signal / Chandelier20 2.5ATR,score_bo_l10_rm002_erp005,Score BO L10 R20>=-0.02 ER20>=0.05,breakout_5d_after_signal,5D breakout after signal,chandelier20_2_5atr,Chandelier20 2.5ATR,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다. Exit: HHV20 - 2.5 x ATR20 기준의 trailing stop입니다.",33,12133,12133,0.38811505810599195,0.38811505810599195,0.00023168090298462463,0.00023168090298462463,-0.004660473005291042,-0.004660473005291042,-0.9651448323693254,2.8109843959124508,-0.9999999999188388,-0.9999999999188388,-0.20323101638971697,-0.02883517780543703,14.942965466084233,14.942965466084233,1.022101925699984,0.9821148932662985,0.017885106733701476,True,False,Pass,Fail,Pass,Diagnostic,Fail,False,Fail,,Fail,8,3,0.375,0.375,-0.0017578385301948434,-0.012288464054259724,0.8519146603985893,0.25374264094830973,-0.005316132925294479,8,0,0.0,-0.0016167390352314832,0.8530900514643334,2023,2023,3,3,0.0,3,0.0,2,0.0,False,Fail,,-0.004960571987859928,-0.004660473005291042,-0.9999999999943129,-0.9999999811025138,Fail,False,1,Fail,Not qualified,"Failed mandatory gates: Edge, Time, Parameter.",0,Not qualified,0,Not available,513
score_bo_l10_rp000_erp005__breakout_5d_after_signal__chandelier20_2_5atr,Score BO L10 R20>=0.00 ER20>=0.05 / 5D breakout after signal / Chandelier20 2.5ATR,score_bo_l10_rp000_erp005,Score BO L10 R20>=0.00 ER20>=0.05,breakout_5d_after_signal,5D breakout after signal,chandelier20_2_5atr,Chandelier20 2.5ATR,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다. Exit: HHV20 - 2.5 x ATR20 기준의 trailing stop입니다.",33,12133,12133,0.38811505810599195,0.38811505810599195,0.00023168090298462463,0.00023168090298462463,-0.004660473005291042,-0.004660473005291042,-0.9651448323693254,2.8109843959124508,-0.9999999999188388,-0.9999999999188388,-0.20323101638971697,-0.02883517780543703,14.942965466084233,14.942965466084233,1.022101925699984,0.9821148932662985,0.017885106733701476,True,False,Pass,Fail,Pass,Diagnostic,Fail,False,Fail,,Fail,8,3,0.375,0.375,-0.0017578385301948434,-0.012288464054259724,0.8519146603985893,0.25374264094830973,-0.005316132925294479,8,0,0.0,-0.0016167390352314832,0.8530900514643334,2023,2023,4,4,0.0,4,0.0,3,0.0,False,Fail,,-0.00808358991064828,-0.004660473005291042,-0.9999999999976398,-0.9999999811025138,Fail,False,1,Fail,Not qualified,"Failed mandatory gates: Edge, Time, Parameter.",0,Not qualified,0,Not available,514
score_bo_l10_rm002_erp010__signal_2d_confirm__chandelier20_2_5atr,Score BO L10 R20>=-0.02 ER20>=0.10 / Signal 2D confirm / Chandelier20 2.5ATR,score_bo_l10_rm002_erp010,Score BO L10 R20>=-0.02 ER20>=0.10,signal_2d_confirm,Signal 2D confirm,chandelier20_2_5atr,Chandelier20 2.5ATR,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 2거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: HHV20 - 2.5 x ATR20 기준의 trailing stop입니다.",191,12616,12616,0.3845117311350666,0.3845117311350666,0.00021097543118945455,0.00021097543118945455,-0.004548001409358569,-0.004548001409358569,-0.9716167976758503,2.6616660398861587,-0.9999999998914141,-0.9999999998914141,-0.20323101638971697,-0.027838895947655762,14.198081800887762,14.198081800887762,1.02074049973055,0.9836715282181357,0.0163284717818643,True,False,Pass,Fail,Pass,Diagnostic,Fail,False,Fail,,Fail,8,3,0.375,0.375,-0.0014597029777009664,-0.007709027743022787,0.8821191813757931,0.4229873929205565,-0.0056521853718075315,8,0,0.0,-0.001168985712062228,0.8877790566140472,2023,2023,4,4,0.0,4,0.0,3,0.0,False,Fail,,-0.004602256803904357,-0.004415705398041201,-0.9999999998914141,-0.9999999909235008,Fail,False,1,Fail,Not qualified,"Failed mandatory gates: Edge, Time, Parameter.",0,Not qualified,0,Not available,515
score_bo_l10_rp000_erp010__signal_2d_confirm__chandelier20_2_5atr,Score BO L10 R20>=0.00 ER20>=0.10 / Signal 2D confirm / Chandelier20 2.5ATR,score_bo_l10_rp000_erp010,Score BO L10 R20>=0.00 ER20>=0.10,signal_2d_confirm,Signal 2D confirm,chandelier20_2_5atr,Chandelier20 2.5ATR,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal TRUE가 2거래일 연속 유지된 날을 확인하고 다음 거래일 open에 진입합니다. Exit: HHV20 - 2.5 x ATR20 기준의 trailing stop입니다.",191,12616,12616,0.3845117311350666,0.3845117311350666,0.00021097543118945455,0.00021097543118945455,-0.004548001409358569,-0.004548001409358569,-0.9716167976758503,2.6616660398861587,-0.9999999998914141,-0.9999999998914141,-0.20323101638971697,-0.027838895947655762,14.198081800887762,14.198081800887762,1.02074049973055,0.9836715282181357,0.0163284717818643,True,False,Pass,Fail,Pass,Diagnostic,Fail,False,Fail,,Fail,8,3,0.375,0.375,-0.0014597029777009664,-0.007709027743022787,0.8821191813757931,0.4229873929205565,-0.0056521853718075315,8,0,0.0,-0.001168985712062228,0.8877790566140472,2023,2023,5,5,0.0,5,0.0,4,0.0,False,Fail,,-0.00740192217319363,-0.004415705398041201,-0.9999999999403888,-0.9999999909235008,Fail,False,1,Fail,Not qualified,"Failed mandatory gates: Edge, Time, Parameter.",0,Not qualified,0,Not available,516
score_bo_l10_rm002_erp010__breakout_5d_after_signal__chandelier20_2_5atr,Score BO L10 R20>=-0.02 ER20>=0.10 / 5D breakout after signal / Chandelier20 2.5ATR,score_bo_l10_rm002_erp010,Score BO L10 R20>=-0.02 ER20>=0.10,breakout_5d_after_signal,5D breakout after signal,chandelier20_2_5atr,Chandelier20 2.5ATR,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다. Exit: HHV20 - 2.5 x ATR20 기준의 trailing stop입니다.",25,11463,11463,0.3853267033062898,0.3853267033062898,-0.000194006569308853,-0.000194006569308853,-0.004960571987859928,-0.004960571987859928,-0.9996655762292984,-2.223897303987382,-0.9999999999943129,-0.9999999999943129,-0.20323101638971697,-0.029058752190276427,14.813661345197593,14.813661345197593,0.9818399507756758,0.9815057140364651,0.018494285963534852,True,False,Pass,Fail,Pass,Diagnostic,Fail,False,Fail,,Fail,8,3,0.375,0.375,-0.0010369770945967884,-0.013380080006667048,0.9126699035712242,0.22556911155519935,-0.004732708128393546,8,0,0.0,-0.0020275702454856715,0.8189074208909104,2023,2023,4,4,0.0,4,0.0,3,0.0,False,Fail,,-0.004960571987859928,-0.004660473005291042,-0.9999999999943129,-0.9999999859994159,Fail,False,1,Fail,Not qualified,"Failed mandatory gates: Edge, Time, Parameter.",0,Not qualified,0,Not available,517
score_bo_l10_rp000_erp010__breakout_5d_after_signal__chandelier20_2_5atr,Score BO L10 R20>=0.00 ER20>=0.10 / 5D breakout after signal / Chandelier20 2.5ATR,score_bo_l10_rp000_erp010,Score BO L10 R20>=0.00 ER20>=0.10,breakout_5d_after_signal,5D breakout after signal,chandelier20_2_5atr,Chandelier20 2.5ATR,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": 0.0, ""score_lookback"": 10}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다. Exit: HHV20 - 2.5 x ATR20 기준의 trailing stop입니다.",25,11463,11463,0.3853267033062898,0.3853267033062898,-0.000194006569308853,-0.000194006569308853,-0.004960571987859928,-0.004960571987859928,-0.9996655762292984,-2.223897303987382,-0.9999999999943129,-0.9999999999943129,-0.20323101638971697,-0.029058752190276427,14.813661345197593,14.813661345197593,0.9818399507756758,0.9815057140364651,0.018494285963534852,True,False,Pass,Fail,Pass,Diagnostic,Fail,False,Fail,,Fail,8,3,0.375,0.375,-0.0010369770945967884,-0.013380080006667048,0.9126699035712242,0.22556911155519935,-0.004732708128393546,8,0,0.0,-0.0020275702454856715,0.8189074208909104,2023,2023,5,5,0.0,5,0.0,4,0.0,False,Fail,,-0.008232385120049144,-0.004660473005291042,-0.999999999998887,-0.9999999859994159,Fail,False,1,Fail,Not qualified,"Failed mandatory gates: Edge, Time, Parameter.",0,Not qualified,0,Not available,518
score_bo_l40_rp002_erp015__breakout_5d_after_signal__low10,Score BO L40 R20>=0.02 ER20>=0.15 / 5D breakout after signal / Low10 trailing,score_bo_l40_rp002_erp015,Score BO L40 R20>=0.02 ER20>=0.15,breakout_5d_after_signal,5D breakout after signal,low10,Low10 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.15, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low10입니다. 보유 중 stop은 위로만 이동합니다.",0,4979,4979,0.39907611970275153,0.39907611970275153,-0.0006134631550041199,-0.0006134631550041199,-0.007059247818381962,-0.007059247818381962,-0.999398397097939,-3.054433048765513,-0.9999999964438528,-0.9999999964438528,-0.28463761347201244,-0.037498090748004365,18.044587266519382,18.044587266519382,0.9574844347065641,0.9947780678851175,0.005221932114882507,True,False,Pass,Fail,Pass,Diagnostic,Fail,False,Fail,,Fail,8,3,0.375,0.375,-0.0023521884226578357,-0.018949313541706158,0.8464772704373933,0.15698789402462807,-0.0061178458237720595,8,0,0.0,-0.003447823415076521,0.7760390485878238,2023,2023,3,3,0.0,3,0.0,3,0.0,False,Fail,,-0.007119019722799378,-0.004416909463038408,-0.9999999987403859,-0.999999986282528,Fail,False,1,Fail,Not qualified,"Failed mandatory gates: Edge, Time, Parameter.",0,Not qualified,0,Not available,519
score_bo_l40_rp002_erp005__breakout_5d_after_signal__low10,Score BO L40 R20>=0.02 ER20>=0.05 / 5D breakout after signal / Low10 trailing,score_bo_l40_rp002_erp005,Score BO L40 R20>=0.02 ER20>=0.05,breakout_5d_after_signal,5D breakout after signal,low10,Low10 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low10입니다. 보유 중 stop은 위로만 이동합니다.",0,5104,5104,0.3996865203761755,0.3996865203761755,-0.000743116193772435,-0.000743116193772435,-0.007063117474241319,-0.007063117474241319,-0.9997358636641269,-3.7928650530145083,-0.9999999987139742,-0.9999999987139742,-0.28463761347201244,-0.037952571495854605,18.01391065830721,18.01391065830721,0.9486909495653846,0.9949059561128527,0.005094043887147335,True,False,Pass,Fail,Pass,Diagnostic,Fail,False,Fail,,Fail,8,3,0.375,0.375,-0.002621042753209862,-0.019027932615177993,0.8320834343380827,0.1615537481888127,-0.006399863395602888,8,0,0.0,-0.0036119476619970053,0.7665676595336726,2023,2023,3,3,0.0,3,0.0,3,0.0,False,Fail,,-0.007119019722799378,-0.004726911732856163,-0.9999999987403859,-0.9999999873853659,Fail,False,1,Fail,Not qualified,"Failed mandatory gates: Edge, Time, Parameter.",0,Not qualified,0,Not available,520
score_bo_l40_rp002_erp010__breakout_5d_after_signal__low10,Score BO L40 R20>=0.02 ER20>=0.10 / 5D breakout after signal / Low10 trailing,score_bo_l40_rp002_erp010,Score BO L40 R20>=0.02 ER20>=0.10,breakout_5d_after_signal,5D breakout after signal,low10,Low10 trailing,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.1, ""family"": ""score_breakout"", ""r20_min"": 0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: 첫 signal 이후 5거래일 안에 종가가 직전 5일 고점을 돌파하면 다음 거래일 open에 진입합니다. Exit: Initial stop은 signal-day Low10입니다. 보유 중 stop은 위로만 이동합니다.",0,5089,5089,0.3983100805659265,0.3983100805659265,-0.0007901587218421096,-0.0007901587218421096,-0.007119019722799378,-0.007119019722799378,-0.9997871527661221,-4.021117735454496,-0.9999999987403859,-0.9999999987403859,-0.28463761347201244,-0.037908384090221084,18.008646099430145,18.008646099430145,0.9455233904283652,0.9948909412458243,0.005109058754175673,True,False,Pass,Fail,Pass,Diagnostic,Fail,False,Fail,,Fail,8,3,0.375,0.375,-0.0026912676673476544,-0.019327624629754476,0.8350799014091663,0.15442233193306318,-0.006558246318271231,8,0,0.0,-0.003633001949049565,0.7654239262219977,2023,2023,4,4,0.0,4,0.0,4,0.0,False,Fail,,-0.007063117474241319,-0.004710601396248957,-0.9999999987139742,-0.999999993439195,Fail,False,1,Fail,Not qualified,"Failed mandatory gates: Edge, Time, Parameter.",0,Not qualified,0,Not available,521
score_bo_l40_rm002_erp005__first_signal__chandelier20_2_5atr,Score BO L40 R20>=-0.02 ER20>=0.05 / First signal / Chandelier20 2.5ATR,score_bo_l40_rm002_erp005,Score BO L40 R20>=-0.02 ER20>=0.05,first_signal,First signal,chandelier20_2_5atr,Chandelier20 2.5ATR,"{""close_filter"": ""close > ma50"", ""er20_min"": 0.05, ""family"": ""score_breakout"", ""r20_min"": -0.02, ""score_lookback"": 40}","Signal: Score breakout signal. Score가 직전 lookback 거래일 고점을 돌파하고, R20/ER20 최소 조건과 close > MA50 조건을 만족할 때 TRUE입니다. Score는 0.65*TE63 + 0.35*TE126이며, TE는 return과 efficiency ratio를 곱한 trend-energy 지표입니다. Entry: Signal이 FALSE에서 TRUE로 처음 바뀐 날을 확인하고 다음 거래일 open에 진입합니다. Exit: HHV20 - 2.5 x ATR20 기준의 trailing stop입니다.",464,12488,12488,0.36242793081358105,0.36242793081358105,-0.0008399575741323045,-0.0008399575741323045,-0.005078462621866673,-0.005078462621866673,-0.999999923905669,-10.489390185764218,-0.9999999999994985,-0.9999999999994985,-0.1946566231015816,-0.027459149451614737,13.14173606662396,13.14173606662396,0.9205128716957138,0.9846252402306214,0.015374759769378604,True,False,Pass,Fail,Pass,Diagnostic,Fail,False,Fail,,Fail,8,3,0.375,0.375,-0.002990747102940142,-0.010664845432092604,0.7333523272469934,0.3119560540397725,-0.006185866839180236,8,0,0.0,-0.002416088388395675,0.7815488148973566,2023,2023,3,3,0.0,3,0.0,2,0.0,False,Fail,,-0.005096596447472733,-0.0042684484382801684,-0.9999999999994985,-0.9999999957942709,Fail,False,1,Fail,Not qualified,"Failed mandatory gates: Edge, Time, Parameter.",0,Not qualified,0,Not available,522
